tid	index	output	input
471481469408649216	701	['rt', '@olla_ramelan', ':', 'desain', 'kamar', 'anak', 'modern', '-', 'kids', 'room', 'design', 'ideas', 'http://t.co/9j0ggmo48y']	['RT', '@Olla_Ramelan', ':', 'Desain', 'Kamar', 'Anak', 'Modern', '-', 'Kids', 'Room', 'Design', 'Ideas', 'http://t.co/9J0ggMO48y']
471665947468890112	702	"['rt', '@sleepinthegardn', ':', '#wcw', 'cate', 'blanchett', 'as', '""', 'hedda', 'gabbler', '""', '.', 'this', 'woman', 'is', 'a', 'hurricane', '.', 'http://t.co/3ainngeu8x']"	"['RT', '@SleepintheGardn', ':', '#wcw', 'Cate', 'Blanchett', 'as', '""', 'Hedda', 'Gabbler', '""', '.', 'This', 'woman', 'is', 'a', 'hurricane', '.', 'http://t.co/3aiNngeU8X']"
471754212406472706	703	"['my', 'body', 'feels', 'so', 'jank', 'right now', ""it's"", 'despicable']"	"['my', 'body', 'feels', 'so', 'jank', 'rn', ""it's"", 'dispicable']"
470251464594829315	704	['i', 'played', 'riding', ',', 'sliping', 'and', 'slinding', '(', 'dogg', 'pound', ')', ',', '...', 'and', 'the', 'fells', 'went', 'buck']	['I', 'played', 'Riding', ',', 'Slipin', 'and', 'Slindin', '(', 'Dogg', 'Pound', ')', ',', '...', 'and', 'the', 'fells', 'went', 'buck']
470305877291843584	705	['rt', '@asapleroy', ':', '@sayehfbaby', 'leroy', 'a', 'thot', 'nigger']	['RT', '@ASAPleroy', ':', '@sayehFbaby', 'leroy', 'a', 'thot', 'nigga']
471762173199679488	706	['just', 'hold', 'on', 'we', 'going', 'home', 'http://t.co/jvkdk1awuu']	['Juss', 'hold', 'on', 'we', 'goin', 'home', 'http://t.co/jvkdk1awuu']
471292050441531392	707	"['rt', '@samshumake', ':', ""it's"", 'so', 'wet', ""you'd"", 'think', 'zac', 'efron', 'came', 'to', 'town']"	"['RT', '@samshumake', ':', ""It's"", 'so', 'wet', ""you'd"", 'think', 'Zac', 'Efron', 'came', 'to', 'town']"
472133117437050880	708	"['oh', 'okay', 'then', '...', 'but', 'the', 'insight', 'is', 'too', 'much', 'from', 'an', 'outsider', 'maybe', 'retweet', '@blacc__', ':', '@prince_damoche', 'yeah', ""that's"", 'a', 'dearth', 'case', 'unlike', 'the', 'godfather', '...!']"	['Oh', 'okay', 'then', '...', 'bt', 'd', 'insight', 'is', 'too', 'much', 'fr', 'an', 'outsider', 'maybe', 'RT', '@BLacC__', ':', '@PRINCE_DAMOCHE', 'Yh', 'dats', 'a', 'dearth', 'case', 'unlike', 'da', 'godfather', '...!']
470905486586703873	709	['bukom', 'said', 'ard', 'instead', 'of', 'hard', 'gas', 'and', 'their', 'h']	['bukom', 'said', 'ard', 'instead', 'of', 'hard', 'gas', 'and', 'their', 'h']
470763782017257472	711	"['""', '@virgiljonathans', ':', 'picture', ':', '@steffychibi', 'at', 'inbox', 'sctv', '-', 'city', 'market', 'pondok', 'cabe', '#sharepictchibi', 'http://t.co/as74ngcvup', '""']"	"['""', '@virgiljonathans', ':', 'pict', ':', '@SteffyChiBi', 'at', 'INBOX', 'SCTV', '-', 'City', 'Market', 'Pondok', 'Cabe', '#SharePictChiBi', 'http://t.co/aS74NGcvUp', '""']"
470764348282249216	712	['clary', 'what', 'are', 'you', 'doing', 'stahp']	['Clary', 'wat', 'r', 'u', 'doin', 'stahp']
470578838393454592	714	['takuma', 'ueda', '18-19', 'daren', 'liew', '.', 'would', 'you', 'believe', 'it', '?', 'after', '10-16', 'down', ',', 'now', 'on', 'the', 'lead']	['Takuma', 'Ueda', '18-19', 'Daren', 'Liew', '.', 'Would', 'you', 'believe', 'it', '?', 'After', '10-16', 'down', ',', 'now', 'on', 'the', 'lead']
471761288184344577	715	['geordie', 'planking', 'creep', 'with', 'magaluf', '!', ':', 'eptv']	['Geordie', 'planking', 'creep', 'with', 'magaluf', '!', ':', 'EptV']
470001010086141952	718	"['rt', '@relatabie', ':', 'because', 'fuck', 'you', ""that's"", 'why']"	['RT', '@relatabIe', ':', 'because', 'fuck', 'u', 'thats', 'why']
471449097732644864	720	['p', 'arriar', 'essa', 'lombra', 'so', 'dr', 'donizildo']	['P', 'ARRIAR', 'ESSA', 'LOMBRA', 'SO', 'DR', 'DONIZILDO']
470556071711367169	721	"['van', 'persie', 'looking', 'forward', 'to', 'van', ""gaal's"", 'arrival', 'at', 'old', 'trafford', 'http://t.co/rlgle039th', '#epl']"	"['Van', 'Persie', 'looking', 'forward', 'to', 'Van', ""Gaal's"", 'arrival', 'at', 'Old', 'Trafford', 'http://t.co/RlglE039th', '#EPL']"
471811368161923072	726	"['laughing out loud', 'jz', 'one', 'small', 'thing', '!', ';)', '""', '@jesse_shadezz', ':', '""', '@i_lipred', ':', '@jesse_shadezz', 'you', 'abi', '..', '!!', '*', 'snaps', 'fingers', '""', 'bebe', 'oku', ',', 'laughing out loud', ',', 'what', 'did', 'i', 'do', 'nne', '?', '""']"	"['Lool', 'jz', 'one', 'small', 'thng', '!', ';)', '""', '@Jesse_Shadezz', ':', '""', '@i_LipRed', ':', '@Jesse_Shadezz', 'you', 'abi', '..', '!!', '*', 'snaps', 'fingers', '""', 'bebe', 'oku', ',', 'loooooool', ',', 'what', 'did', 'I', 'do', 'nne', '?', '""']"
471507155317952512	727	"['ayato', 'fucking', 'throwing', 'you', 'into', 'a', 'pool', 'was', 'too', 'fucking', 'hilarious', 'for', 'me', '.', 'i', ""couldn't"", 'stop', 'laughing', '.']"	['AYATO', 'FUCKING', 'THROWING', 'YUI', 'INTO', 'A', 'POOL', 'WAS', 'TOO', 'FUCKING', 'HILARIOUS', 'FOR', 'ME', '.', 'I', 'COULDNT', 'STOP', 'LAUGHING', '.']
470865426814341120	728	"['rt', '@loosefirefiy', ':', 'who', 'voted', 'for', 'ukip', 'i', 'will', 'hunt', 'you', 'down', 'and', 'kick', ""you're"", 'stupid', ',', 'racist', 'ass']"	['RT', '@loosefirefIy', ':', 'who', 'voted', 'for', 'ukip', 'i', 'will', 'hunt', 'u', 'down', 'and', 'kick', 'ur', 'stupid', ',', 'racist', 'ass']
471934965915983872	729	['ini', 'org', 'ke-4', ',', 'setipe', '.', 'keep', 'calm', '&', 'cool', '.']	['Ini', 'org', 'ke-4', ',', 'setipe', '.', 'Keep', 'calm', '&', 'cool', '.']
470255197508231168	730	"['@ellraja', ""you're"", 'late', '..', 'woh', 'to', 'maine', 'khaa', 'liya', '!']"	"['@Ellraja', ""you're"", 'late', '..', 'woh', 'to', 'maine', 'khaa', 'liya', '!']"
471498103980187649	731	['got', 'a', 'kick', 'out', 'of', 'seeing', 'the', 'lovely', 'rwby', 'cosplays', 'at', 'the', 'start', 'of', '#herosofcosplay', 'woot', 'woot', '.']	['Got', 'a', 'kick', 'out', 'of', 'seeing', 'the', 'lovely', 'RWBY', 'cosplays', 'at', 'the', 'start', 'of', '#Herosofcosplay', 'Woot', 'woot', '.']
471977387128025088	734	['pepe', 'loves', 'weird', 'chavvy', 'men', 'but', 'hates', 'old', 'ladies', 'and', 'children', '.', 'weird']	['Pepe', 'loves', 'weird', 'chavvy', 'men', 'but', 'hates', 'old', 'ladies', 'and', 'children', '.', 'Weiiiiird']
471735640027955200	735	['report', ':', 'boko', 'haram', 'releases', 'for', 'kidnapped', 'nigerian', 'girls', 'http://t.co/pvmsve1f7o', 'via', '@usatoday']	['Report', ':', 'Boko', 'Haram', 'releases', '4', 'kidnapped', 'Nigerian', 'girls', 'http://t.co/PVmsVe1f7O', 'via', '@usatoday']
470340048265568256	738	['rt', '@footballvines', ':', 'got', 'to', 'love', 'xabi', 'alonso', '!!', 'https://t.co/s3b5n2cr3b']	['RT', '@FootballVines', ':', 'Got', 'to', 'love', 'Xabi', 'Alonso', '!!', 'https://t.co/s3B5n2cr3B']
470460852600979456	742	['rt', '@sadqirlsclub', ':', 'niggers', 'with', 'vape', 'pens', 'so', 'ugly']	['RT', '@sadqirlsclub', ':', 'niggas', 'with', 'vape', 'pens', 'so', 'ugly']
470770450977402880	745	"['rt', '@harryxchampayne', ':', 'retweet', 'for', 'an', 'indirect', '(', ""i'll"", '@', 'you', ')', 'free', 'because', ""i'm"", 'bored', 'http://t.co/lcl8n170lr']"	"['RT', '@harryxchampayne', ':', 'Rt', 'for', 'an', 'indirect', '(', ""I'll"", '@', 'u', ')', 'Free', 'bc', 'im', 'bored', 'http://t.co/LCL8n170lR']"
470857080141012992	746	['@fatmabeliebers2', 'ok', ',', 'you', 'first', 'on', '@brookstxne', 'please']	['@fatmabeliebers2', 'ok', ',', 'u', 'fisrt', 'on', '@brookstxne', 'please']
470864491463589888	747	"['my', 'issue', 'with', 'america', ""isn't"", 'the', 'fact', 'that', ""they're"", 'wealthy', ',', 'but', 'the', 'fact', 'that', ""they're"", 'bullies', ',', 'think', ""they're"", 'perfect', ',', 'and', 'lie', 'so', 'much']"	['my', 'issue', 'with', 'America', 'isnt', 'the', 'fact', 'that', 'theyre', 'wealthy', ',', 'but', 'the', 'fact', 'that', 'theyre', 'bullies', ',', 'think', 'theyre', 'perfect', ',', 'and', 'LIE', 'so', 'much']
471790551843340288	748	['mother fuckers', 'on', 'instagram', 'got', 'me', 'messed', 'up', 'laughing my ass off', 'for real for real']	['Mfs', 'on', 'IG', 'got', 'me', 'messed', 'up', 'lmaooo', 'frfr']
472052268020559872	752	['@peacockpete', 'she', 'looks', 'like', 'jameela', 'jamil', 'off', 'the', 'radio', 'and', 'tv', 'adverts', '.', 'also', ',', 'lovely', 'music', '.']	['@peacockpete', 'She', 'looks', 'like', 'Jameela', 'Jamil', 'off', 'the', 'radio', 'and', 'TV', 'adverts', '.', 'Also', ',', 'lovely', 'music', '.']
471640265753919488	754	['hahaha', 'my', 'grandparents', 'think', 'ill', 'be', 'in', 'range', 'for', 'a', 'walkietalkie', '#nawson', '#fiveoverthelimit', '#seeyouatthehotel']	['HAHAHA', 'my', 'grandparents', 'think', 'ill', 'be', 'in', 'range', 'for', 'a', 'walkietalkie', '#nawson', '#fiveoverthelimit', '#seeyouatthehotel']
471458698523451392	756	['@lexx_sullivann', 'will', 'always', 'be', 'my', 'girl']	['@lexx_sullivann', 'will', 'alwayz', 'be', 'my', 'gurl']
470423779147927552	758	['you', 'go', 'krillin', '.', 'you', 'fight', 'them', 'bad', 'guys', 'little', 'dude', '#coolersrevenge']	['You', 'go', 'krillin', '.', 'Yiu', 'fight', 'them', 'bad', 'guys', 'little', 'dude', '#CoolersRevenge']
471942868001914880	762	"['hahahaaaa', 'lucu', 'kak', ';', 'b', 'rt', '@hanafitha', ':', ""minho's"", 'naughty', 'hand', ':d', 'http://t.co/aku4amcurg']"	"['Hahahaaaa', 'lucu', 'kak', ';', 'b', 'RT', '@hanafitha', ':', ""Minho's"", 'naughty', 'hand', ':D', 'http://t.co/aKu4amcURg']"
471827394605903874	764	"['rt', '@olivia_can_fly', ':', 'this', 'is', 'the', 'most', 'bad ass', 'picture', 'of', 'tyler', 'and', 'josh', ""i've"", 'ever', 'seen', ""i'm"", 'like', 'getting', 'chills', 'http://t.co/jfvafkt0sr']"	['RT', '@olivia_can_fly', ':', 'this', 'is', 'the', 'most', 'badass', 'picture', 'of', 'tyler', 'and', 'josh', 'ive', 'ever', 'seen', 'im', 'like', 'getting', 'chills', 'http://t.co/JfvAFKt0SR']
471649635820257280	766	['@ashton5sos', 'oh my god', 'ashton', 'tell', 'me', 'what', 'you', 'got', 'tattooed', '?!?!?', 'please']	['@Ashton5SOS', 'OMG', 'Ashton', 'tell', 'me', 'what', 'you', 'got', 'tattooed', '?!?!?', 'PLEASEEE']
469874971276496896	767	['now', 'playing', 'chi-raq', 'meek', 'mill', ',', 'little', 'durk', '&', 'shy', 'glizzy']	['Now', 'Playing', 'Chi-Raq', 'Meek', 'Mill', ',', 'Lil', 'Durk', '&', 'Shy', 'Glizzy']
471346937082310657	768	['5', 'second', 'of', 'summer', 'will', 'be', 'my', 'favorite', 'singer', 'after', 'this', '.', 'haha']	['5', 'second', 'of', 'summer', 'will', 'be', 'my', 'fav', 'singer', 'after', 'this', '.', 'haha']
470268581540663296	772	['stop', 'commenting', 'jesus', 'what the fuck', 'people', 'at', 'livestream', 'are', 'so', 'fucking', 'annoying']	['STOP', 'COMMENTING', 'GEEZ', 'WTF', 'PPL', 'AT', 'LIVESTREAM', 'ARE', 'SO', 'EFFING', 'ANNOYING']
469900388750348288	773	"['no', 'kids', ',', 'no', 'cussing', ""'"", 'mama', ',', 'just', 'a', 'silent', 'house', '>>>>']"	"['No', 'Kids', ',', 'No', 'Cussin', ""'"", 'Mama', ',', 'Juss', 'A', 'Silent', 'House', '>>>>']"
470972448658456576	775	['rt', '@1dpelinhoran', ':', 'bossy', 'niall', 'narry', 'hug', 'niam', 'hug', 'harry', 'scored', 'sweaty', '3/5', 'fandom', 'be', 'like', '#teamniall', 'http://t.co/zupjioxl7q']	['RT', '@1DPelinHoran', ':', 'BOSSY', 'NIALL', 'NARRY', 'HUG', 'NIAM', 'HUG', 'HARRY', 'SCORED', 'SWEATY', '3/5', 'fandom', 'be', 'like', '#TeamNiall', 'http://t.co/zUPjIOXL7Q']
470530993980710913	779	['rt', '@skylinsun', ':', 'ptdr', 'jassume', 'plus', 'ce', 'fandom', 'de', 'malades', '#lrt']	['RT', '@skylinsun', ':', 'PTDR', 'JASSUME', 'PLUS', 'CE', 'FANDOM', 'DE', 'MALADES', '#LRT']
471995984680337408	780	['rt', '@boss_belle', ':', 'it', 'takes', 'me', '20', 'minutes', 'to', 'get', 'out', 'of', 'bed', 'every', 'day', 'laughing my ass off']	['RT', '@Boss_Belle', ':', 'It', 'takes', 'me', '20', 'mins', 'to', 'get', 'out', 'of', 'bed', 'every', 'day', 'lmao']
469862598062903296	784	['rt', '@smobss', ':', 'spinns', 'x', '#sailormoon', 'collab', 'packpack', '1', 'stripe', 'and', 'silhouette', 'pattern', '!', 'http://t.co/rclpg4uit6']	['RT', '@SMObss', ':', 'SPINNS', 'x', '#SailorMoon', 'collab', 'packpack', '1', 'Stripe', 'and', 'silhouette', 'pattern', '!', 'http://t.co/RcLpg4uIT6']
471520790999887872	786	"['@marco3eyes', 'laughing out loud', ""i'm going to"", 'still', 'think', 'about', 'it']"	['@marco3eyes', 'lol', 'ima', 'still', 'think', 'bout', 'it']
470367499976851456	787	['@anisrazlan', 'assalamualaikum', ',', 'thanks', 'for', 'the', 'following', ',', 'babe', '.', 'nice', 'meet', 'you', '.', ':)']	['@anisrazlan', 'Assalamualaikum', ',', 'thanks', 'for', 'the', 'following', ',', 'babe', '.', 'nice', 'meet', 'u', '.', ':)']
470875405038399488	790	['rt', '@juliansimpson1', ':', 'michael', 'gove', 'is', 'dolores', 'umbridge', '.']	['RT', '@JulianSimpson1', ':', 'Michael', 'Gove', 'is', 'Dolores', 'Umbridge', '.']
471112198673010689	793	"['conseal', ""don't"", 'feel', '..', ""don't"", 'let', 'them', 'know', '..']"	['Conseal', 'dont', 'feel', '..', 'dont', 'let', 'them', 'know', '..']
469826157937176576	795	['#mlrt', '-', 'she', 'wants', 'the', 'd', 'again', 'huh', 'laughing out loud']	['#MLRT', '-', 'She', 'wants', 'the', 'D', 'Again', 'huh', 'lol']
470445539222646784	797	['@jasonderulo', 'hi', 'jazzy', 'can', 'you', 'please', 'follow', 'me', '?', 'i love you so much', '19']	['@jasonderulo', 'HI', 'JAZZY', 'CAN', 'YA', 'PLS', 'FOLLOW', 'ME', '?', 'ILYSM', '19']
470935475859898369	798	['rt', '@exoindonesia', ':', '[', 'preview', ']', '140526', 'luhan', '@', 'mbc', 'idol', 'futsal', 'championship', '(', 'cr', ':', 'fruitxfruit', ')', 'http://t.co/crr58thxys']	['RT', '@EXOINDONESIA', ':', '[', 'PREVIEW', ']', '140526', 'Luhan', '@', 'MBC', 'Idol', 'Futsal', 'Championship', '(', 'cr', ':', 'fruitxfruit', ')', 'http://t.co/crR58THxYS']
470448596848898048	800	['grabe', 'sana', 'bigyan', 'ako', 'para', 'sa', 'we', 'the', 'kings', '!!', '1', '!!!']	['grabe', 'sana', 'bigyan', 'ako', 'para', 'sa', 'we', 'the', 'kings', '!!', '1', '!!!']
470241125618302976	2801	['rt', '@foamfoamy', ':', 'key', 'up', 'his', 'instagram', '6', 'year', 'shinee', '^__^', '#6yearswithshinee', 'http://t.co/w2bfidpbln']	['RT', '@foamfoamy', ':', 'Key', 'up', 'his', 'IG', '6', 'year', 'shinee', '^__^', '#6YearsWithSHINee', 'http://t.co/w2BfidPbln']
471975097029238784	2802	['@graecamfer', 'hi', 'grae', 'follow back', 'us', 'please', ':', '**', '5']	['@graecamfer', 'hi', 'grae', 'followback', 'us', 'please', ':', '**', '5']
472200259834478592	2804	['@gyozastand', 'i', 'love', 'you', 'gyo', 'marry', 'me']	['@GyozaStand', 'I', 'LUFF', 'U', 'GYO', 'MARRI', 'MI']
471451236848648192	2806	['@heffrondrive', 'will', 'you', 'come', 'back', 'to', 'south america', 'soon', '?', 'te', 'amo', '#askkendallschmidt']	['@HeffronDrive', 'Will', 'you', 'come', 'back', 'to', 'southamerica', 'soon', '?', 'te', 'amo', '#AskKendallSchmidt']
471464859943436289	2807	"['@cebulon25', ""it's"", 'so', 'cute', 'and', 'sexy', 'awesome', 'guy', ',', 'very', 'yummy', 'dick', 'and', 'damn', 'man tabs', 'body', ',', 'i', 'love', 'it', '.']"	['@cebulon25', 'Its', 'so', 'cute', 'n', 'sexy', 'awesome', 'guy', ',', 'very', 'yummy', 'dick', 'n', 'damn', 'mantabs', 'body', ',', 'i', 'love', 'it', '.']
471049237976088576	2808	['someone', 'snapchat', 'me', 'or', 'suhin']	['someone', 'snapchat', 'me', 'or', 'suhin']
471756406006497280	2809	"['@lizardlickuk', '#lizardlicktowing', '@lizardlicktowin', 'i', 'know', ""you're"", 'all', 'roostered', 'up', 'but', 'i', ""ain't"", 'feeling', 'your', 'cockadoodledo', '#teamamy', '#teamron', '#licklife']"	['@LizardLickUk', '#LizardLickTowing', '@LizardLickTowin', 'i', 'know', 'ur', 'all', 'roostered', 'up', 'but', 'i', 'aint', 'feelin', 'ur', 'cockadoodledo', '#teamamy', '#teamron', '#licklife']
469910438315319299	2810	['increible', '!', 'acabo', 'de', 'espiar', 'a', 'mi', 'amiga', 'por', 'whatsapp', 'aqui', 'http://t.co/yspgjkqdmw', 'funciona', 'genial', '!!']	['INCREIBLE', '!', 'ACABO', 'DE', 'ESPIAR', 'A', 'MI', 'AMIGA', 'POR', 'WHATSAPP', 'AQUI', 'http://t.co/ySPGJKQDmw', 'FUNCIONA', 'GENIAL', '!!']
471436275770458114	2811	['@julietc__', 'you', 'are', 'mad', 'laughing out loud']	['@JulietC__', 'u', 'are', 'mad', 'lol']
471206851548172288	2812	"['football', 'transfer', 'rumors', ':', 'manchester', 'united', 'to', 'sign', 'bruno', 'martins', 'indi', '?', ':', ""today's"", 'rumors', 'read', 'like', 'dickens', '...', 'http://t.co/eqxxhsarce']"	['Football', 'transfer', 'rumours', ':', 'Manchester', 'United', 'to', 'sign', 'Bruno', 'Martins', 'Indi', '?', ':', 'Todays', 'rumours', 'read', 'like', 'Dickens', '...', 'http://t.co/EqXXhsaRcE']
471394353705779200	2814	"['i', 'added', 'a', 'video', 'to', 'a', '@youtube', 'playlist', 'http://t.co/kkn83wtuws', 'hardwell', 'vs', 'fragma', '-', ""spaceman's"", 'miracle', '(', 'hardwell', 'sensation', 'mashup', ')']"	"['I', 'added', 'a', 'video', 'to', 'a', '@YouTube', 'playlist', 'http://t.co/KkN83WTUWs', 'Hardwell', 'vs', 'Fragma', '-', ""Spaceman's"", 'Miracle', '(', 'Hardwell', 'Sensation', 'MashUp', ')']"
472113739739987968	2818	['am', 'i', 'wrong', 'by', 'nico', 'and', 'vinz', 'is', 'such', 'a', 'good', 'song']	['Am', 'I', 'Wrong', 'by', 'Nico', 'and', 'Vinz', 'is', 'such', 'a', 'good', 'song']
470902009517060096	2819	['tymrk', 'llc', ':', 'latest', 'auto', 'update', '!', 'promoting', 'dieselization', '-', '2014', 'ads', 'international', 'convention', '&', 'tradeshow', 'http://t.co/mvxzc3kpez', '#tymrkllc']	['Tymrk', 'LLC', ':', 'latest', 'auto', 'update', '!', 'Promoting', 'Dieselization', '-', '2014', 'ADS', 'International', 'Convention', '&', 'Tradeshow', 'http://t.co/mVxZc3KpEZ', '#tymrkllc']
470718470947344385	2823	"['@beamiller', ""i'm"", 'pretty', 'sure', 'everything', 'is', 'stronger', 'than', 'me', 'to be honest']"	['@BeaMiller', 'im', 'pretty', 'sure', 'everything', 'is', 'stronger', 'than', 'me', 'tbh']
469807761728217088	2824	['@bellathorne', '#blended', 'coming', 'out', 'today', '!!!!', 'oh my god', '!', 'queen', 'b', 'gonna', 'kill', '!!!', '-4']	['@bellathorne', '#Blended', 'coming', 'out', 'TODAY', '!!!!', 'OMG', '!', 'Queen', 'B', 'gonna', 'SLAYY', '!!!', '-4']
471111154270339072	2825	"['somewhere', ""there's"", 'a', 'chick', 'that', 'has', 'had', 'several', 'niggers', 'kids', 'on', 'her', 'and', 'received', 'no', 'towel', '...']"	['Somewhere', 'theres', 'a', 'chick', 'that', 'has', 'had', 'several', 'niggas', 'kids', 'on', 'her', 'and', 'received', 'no', 'towel', '...']
470567077560856576	2826	['@official1d_phil', '@itsarpee', '@mmilive', 'sana', 'po', 'sinabi', 'nio', 'na', 'merong', '2nd', 'show', ',', 'we', 'could', 'have', 'waited', 'for', 'the', 'vip', 'ticket', 'pero', 'ngaun', 'nakabili', 'na', 'kame']	['@Official1D_PHIL', '@itsarpee', '@mmilive', 'sana', 'po', 'sinabi', 'nio', 'na', 'merong', '2nd', 'show', ',', 'we', 'could', 'have', 'waited', 'for', 'the', 'VIP', 'tix', 'pero', 'ngaun', 'nakabili', 'na', 'kame']
471602894496870401	2828	"['balotelli', ':', '""', ""i'm"", 'more', 'mature', 'than', 'my', 'age', '""', 'xd']"	"['Balotelli', ':', '""', ""I'm"", 'more', 'mature', 'than', 'my', 'age', '""', 'xD']"
471529901007601665	2830	['@leez_suave', 'real', 'shit', 'dawg', '...', 'jawns', 'blow', 'me']	['@Leez_Suave', 'real', 'shit', 'dawg', '...', 'Jawns', 'blow', 'me']
471177784988278784	2831	"['i', ""ain't"", 'trying to', 'talk', '..', 'if', 'it', ""ain't"", 'bae', 'it', ""ain't"", 'getting', 'my', 'attention', 'tonight', '.']"	['i', 'aint', 'tryna', 'talk', '..', 'if', 'it', 'aint', 'bae', 'it', 'aint', 'getting', 'my', 'attention', 'tonight', '.']
470497238209560577	2832	['going', 'to', 'miss', 'paz', 'ngl']	['going', 'to', 'miss', 'Paz', 'ngl']
471102744707616768	2833	['rt', '@sexyred___', ':', 'tired', 'of', 'playing', 'with', '.', 'these', 'young', 'minded', 'ass', 'niggers', '..']	['RT', '@SexyRed___', ':', 'Tired', 'Of', 'Playing', 'W', '.', 'These', 'Young', 'Minded', 'Ass', 'Niggas', '..']
470237409456975872	2835	"['@brickbosspros', 'alr', 'bet', ""i'm going to"", 'call', 'you', 'when', 'i', 'head', 'back', 'east']"	['@BrickBossPros', 'alr', 'bet', 'imma', 'call', 'u', 'when', 'I', 'head', 'back', 'east']
471520895836512256	2838	"['sally', ""doesn't"", 'realized', 'his', 'avi', 'is', 'making', 'him', 'as', 'chode', 'chomper']"	"['Sally', ""doesn't"", 'realized', 'his', 'avi', 'is', 'making', 'him', 'as', 'Chode', 'Chomper']"
469872345625006080	2839	['5', 'heart-warming', 'songs', 'from', 'pop', 'star', 'mamas', '[', 'the', 'playlist', ']', 'http://t.co/7ma84ujus5']	['5', 'Heart-Warming', 'Songs', 'from', 'Pop', 'Star', 'Mommas', '[', 'The', 'Playlist', ']', 'http://t.co/7MA84UJus5']
469923289645977600	2840	['neighbor', 'once', 'over', 'the', 'hedge', ',', 'neighbor', 'over', 'it', 'again', '.', '-', 'german', 'proverb']	['Neighbour', 'once', 'over', 'the', 'hedge', ',', 'neighbour', 'over', 'it', 'again', '.', '-', 'German', 'Proverb']
470967918818099201	2841	"['rt', '@conflictives', ':', 'preorder', 'lana', 'del', ""rey's"", 'new', 'album', ""'"", 'ultra violence', ""'"", 'here', ':', 'https://t.co/urgddm4ytj', 'http://t.co/iz1nc0gids']"	"['RT', '@conflictives', ':', 'Preorder', 'Lana', 'Del', ""Rey's"", 'new', 'album', ""'"", 'Ultraviolence', ""'"", 'here', ':', 'https://t.co/UrgddM4Ytj', 'http://t.co/IZ1nC0gIDS']"
470837022978879488	2842	['@kaceeplayaa', 'realtlk', 'ready', 'to', 'get', 'off', '..', 'been', 'happily ever after', 'since', '5', '45']	['@KaceePlayaa', 'Realtlk', 'ready', 'to', 'get', 'off', '..', 'been', 'hea', 'since', '5', '45']
